Date,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,AmountInUSD,numberofinvestors
2015-07-24,broex,realestatebrokernetworkapp,,gurgaon,Lightspeed India,privateequity,1000000,1
2015-07-25,shopatplaces,ethnic/traditionalfashionstore,,newdelhi,Indian Angel Network,seedfunding,12031073,1
2015-07-25,credr,usedbikesmarketplace,,mumbai,Fidelity Growth Partners,privateequity,15000000,1
2015-07-27,managemyspa,spa&salonmanagementsoftware,,hyderabad,Accel Partners,privateequity,6000000,1
2015-07-27,townrush,b2blogisticsdeliveryplatform,,bangalore,Lightspeed Venture Partners,seedfunding,12031073,1
2015-07-27,locus,logisticsautomationplatform,,bangalore,"growX ventures,  Manish Singhal",seedfunding,12031073,2
2015-07-27,bevy,onlinehiringplatform,,bangalore,Varun Agarwal & Others,seedfunding,12031073,1
2015-07-28,pepperfry,onlinehomedécormarketplace,,mumbai,"Goldman Sachs, Zodius Technology Fund, Bertelsmann India Investments Norwest Venture Partners.",privateequity,100000000,3
2015-07-28,flipkart,onlinemarketplace,,bangalore,Steadview Capital and existing investors,privateequity,700000000,1
2015-07-28,opinio,hyperlocalfood&grocerystore,,bangalore,"Accel Partners, Traxcn Labs & Others",seedfunding,1300000,2
2015-07-28,zoctr,health-techplatform,,mumbai,"Sandeep Parwal, Krishan Gupta & Others",seedfunding,1000000,2
2015-07-29,zimmber,hyperlocalhandymanservices,,mumbai,"IDG Ventures India, Omidyar Network, Sherpalo Ventures,  Mohandas Pai",privateequity,2000000,4
2015-07-29,truehb,medicaltechinstruments,,newdelhi,"Sachin and Binny Bansal, Malvinder and Shivinder Singh, Gurpreet Singh & others",seedfunding,2400000,3
2015-07-29,little,hyperlocaldealsmarketplace,,bangalore,"Paytm, SAIF Partners,  Tiger Global Management & others",privateequity,50000000,3
2015-07-29,swajal,innovativewatersolutions,,gurgaon,Abhishek Gupta,privateequity,1200000,1
2015-07-30,pipabella,onlinejewelrystore,,mumbai,LionRock Capital,privateequity,600000,1
2015-07-30,pragmatix,businessintelligence&analytics,,mumbai,SIDBI Venture Capital Ltd,privateequity,2400000,1
2015-07-30,droom,usedvehiclemarketplace,,newdelhi,"Lightbox Ventures, Beenos",privateequity,16000000,2
2015-07-30,madratgames,educationalboardgames,,bangalore,"Kunal Bahl, Rohit Bansal",seedfunding,168000,2
2015-07-30,noodleplay,chinesefooddelivery,,mumbai,"Elliot Stechman, Gautam Sinha, Ambarish Ray",seedfunding,168000,3
2015-07-30,wassup,on-demandlaundry&drycleaningapp,,chennai,B S Nagesh,privateequity,12031073,1
2015-07-30,cartisan,on-demandcarservicesapp,,bangalore,"YouWeCan Ventures,  Aprameya Radhakrishna",seedfunding,12031073,2
2015-07-31,lazylad,hyperlocalgroceryapp,,gurgaon,"Jai Choi, Kiyohiro Sugashita, Hirokazu",privateequity,500000,3
2015-07-31,tripfactory,onlinecuratedholidaypackagebookings,,bangalore,"Aarin Capital Partners,",privateequity,12031073,2
2015-07-31,prothom,hasbrotoymanufacturer,,pune,Oliphabs Capital,privateequity,2000000,1
2015-07-31,bonavita,traveltech,,gurgaon,MakeMyTrip,privateequity,5000000,1
2015-06-01,vyomo,beautyandwellnessplatform,,newdelhi,Aprameya Radhakrishna,seedfunding,12031073,1
2015-06-01,veebafoods,healthyfoodmanufacturer,,newdelhi,"DSG Consumer Partners, Saama Capital.",privateequity,6000000,2
2015-06-01,truebil,usedcarmarketplace,,mumbai,"Kae Capital, Anupam Mittal",seedfunding,500000,2
2015-06-01,meritnation,onlinelearningplatform,,newdelhi,InfoEdge,privateequity,4000000,1
2015-06-01,eattreatonline,healthyfoodonlinecommunity,,newdelhi,Group of 15 Angel Investors,seedfunding,350000,1
2015-06-01,credr,usedtwo-wheelermarketplace,,mumbai,GrowthStory,seedfunding,12031073,1
2015-06-01,glamrs,onlinefashionvideoportal,,mumbai,"Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri",privateequity,1000000,4
2015-06-01,proviera,probiotictechnologyproductsmanufacturer,,chennai,Infuse Ventures,privateequity,550000,1
2015-06-01,arthdesignbuild,architecturaldesign&consulting,,hyderabad,Srinivas Tirupati,seedfunding,500000,1
2015-06-02,saama,bigdata&analyticsservices,,pune,Carrick Capital Partners,privateequity,35000000,1
2015-06-02,allizhealth,preventivehealthcareservices,,pune,Mumbai Angels & Other angel investors,seedfunding,350000,1
2015-06-02,karmahealthcare,tech-enabledruralhealthcareservices,,udaipur,Ennovent Impact Investment Holding,privateequity,12031073,1
2015-06-03,entropyinnovations,engineeringinnovations,,mumbai,Mark Mobius & 9 Other Angel investors,seedfunding,12031073,1
2015-06-03,propstack,realestateintelligenceplatform,,mumbai,DMG Information,privateequity,3000000,1
2015-06-03,mytaxiindia,onlinecarrentalaffiliates,,newdelhi,Green House Ventures,seedfunding,100000,1
2015-06-03,arkinnet,datacentersoftwareplatform,,pune,Nexus Venture Partners,privateequity,15000000,1
2015-06-03,little,onlinecity&lifestyleguide,,newdelhi,"Rajan Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra",seedfunding,150000,4
2015-06-03,mypoolin,p2ppaymentsplatform,,newdelhi,"Sharad Sharma, Rajan Anandan, Sunil Kalra, Amit Ranjan, Rohan Malhotra,  Arjun Malhotra, Gautam Gandhi",seedfunding,12031073,7
2015-06-03,icustomadeit,bespokemerchandizemarketplace,,pune,"Virendra Shahney, Dr Paresh Doshi",seedfunding,250000,2
2015-06-03,kaaryah,womenlifestylemarketplace,,gurgaon,Ratan Tata,seedfunding,12031073,1
2015-06-04,ecomexpress,logisticssolutionprovider,,newdelhi,Warburg Pincus,privateequity,137000000,1
2015-06-04,vidooly,videointelligenceplatform,,noida,Bessemer Venture Partners,privateequity,1000000,1
2015-06-04,zopper,hyperlocalshoppingapp,,mumbai,"Tiger Global,  Nirvana Ventures Advisors",privateequity,20000000,2
2015-06-04,flipkart,ecommerceplatform,,bangalore,Morgan Stanley,privateequity,50000000,1
2015-06-05,kwattsolutions,renewableenergysolutions,,mumbai,None,seedfunding,500000,-1
2015-06-05,medwellventures,healthcareserviceprovider,,bangalore,"Fidelity Growth Partners, Fidelity Biosciences",privateequity,10000000,2
2015-06-05,jugnoo,autorickshawbasedservices,,chandigarh,"Snow Leopard, Paytm",privateequity,5000000,2
2015-06-08,postergully,artist/designermarketplace,,newdelhi,"Natarajan Iyer,Rajesh Sawhney,  & other Angel investors.",seedfunding,12031073,3
2015-06-08,ola,off-gridsolarpower,,mumbai,"Future Fund,Bessemer Venture, Capricorn Investment and IFC",privateequity,40000000,3
2015-06-09,clovia,privatelabellingerieecommerce,,newdelhi,IvyCap Ventures,privateequity,5000000,1
2015-06-09,swiggy,onlinefoodordering,,bangalore,"Norwest Venture Partners, SAIF Partners, Accel Partners",privateequity,16500000,3
2015-06-09,paymango,mobilecommerceplatform,,gurgaon,Group of Angel Investors,seedfunding,234000,1
2015-06-09,printland,onlineprintingservices,,newdelhi,SIDBI Venture Capital Ltd,privateequity,12031073,1
2015-06-09,teritree,digitalmarketingservices,,bangalore,KCL,seedfunding,140000,1
2015-06-10,guiddoo,travelguidemobileapp,,mumbai,"Pawan Borle, SVP Fly Dubai & Others",seedfunding,12031073,2
2015-06-10,voonik,fashionecommercestore,,bangalore,"Sequoia Capital, Seedfund",privateequity,5000000,2
2015-06-11,tring,mobilecompressionsoftware,,mumbai,"Arihant Patni, Vishal Khare,  Viswanath Ramachandran",seedfunding,350000,3
2015-06-11,faircent,peertopeerlendingplatform,,gurgaon,M&S Partners Pte. Ltd,seedfunding,250000,1
2015-06-12,larenon,globalhealthcareproducts,,ahmedabad,Sequoia Capital,privateequity,16000000,1
2015-06-15,homelane,homefurnishingsolutions,,bangalore,Sequoia Capital,privateequity,50000000,1
2015-06-15,istar,skilltraining&placementplatform,,bangalore,Unitus Seed Fund,privateequity,12031073,1
2015-06-15,shippr,intra-citylogisticsservice,,bangalore,i2india Pvt Ltd,seedfunding,500000,1
2015-06-16,foodabhi,onlinetiffinserviceaggregator,,mumbai,Group of angel investors,seedfunding,12031073,1
2015-06-16,karmarecycling,electronicgoodsrecyclingservice,,delhi,"Infuse Ventures, Low Carbon Enterprise Fund",privateequity,12031073,2
2015-06-16,couponraja,onlinecoupon&comparisonplatform,,mumbai,"Mahesh Pratapneni, Pallab Chatterjee & others",seedfunding,500000,2
2015-06-17,babychakra,parents&kidsonlineplatform,,mumbai,"Mumbai Angels, Patni Family Office, Singapore Angel Network, Karan Maheshwari, Jatin Aneja, Kishor Ganji, Roopa Nath",seedfunding,12031073,7
2015-06-17,jiffstore,onlinegroceryplatform,,bangalore,"Unitus Seed Fund, Times Internet",seedfunding,12031073,2
2015-06-17,mydentist,dentalclinicchain,,mumbai,"LGT Group, Asian Healthcare fund, Seedfund",privateequity,8200000,3
2015-06-18,moovo,on-demandlogisticsservice,,newdelhi,YouWeCan Ventures,seedfunding,12031073,1
2015-06-18,fracktalworks,3dprintermanufacturer,,bangalore,Neoteric Infomatique Limited,privateequity,3000000,1
2015-06-18,hansacustomerequity,it/customerengagementconsulting,,mumbai,ASK Pravi,privateequity,5000000,1
2015-06-18,healthifyme,health&fitnessapp,,bangalore,"Gopal Srinivasan, Sashi Reddy, Amit Gupta, Pallav Nadhani",privateequity,12031073,4
2015-06-18,cakart.in,onlineeducationmarketplace,,bangalore,Sunil Maheshwari & group of investors,seedfunding,12031073,1
2015-06-19,housejoy,homeservicesmarketplace,,bangalore,Matrix Partners,privateequity,4000000,1
2015-06-19,fundsindia.com,financialservicesplatform,,chennai,"Faering Capital, Foundation Capital, Inventus Capital Partners",privateequity,11000000,3
2015-06-20,cupick,socialnetworkforartists,,bangalore,Group of Angel Investors from US/India,seedfunding,120000,1
2015-06-20,tracxn,startupfundingplatform,,bangalore,"Sachin Bansal, Bunny Bansal & other investors",privateequity,10000000,2
2015-06-21,ola,fooddeliveryplatform,,mumbai,"Kalaari Capital, India Quotient",privateequity,3100000,2
2015-06-22,belong,datadrivenrecruitmentrecommendation,,bangalore,"Kunal Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy",privateequity,5000000,5
2015-06-22,ixigo,travelsearchengine,,gurgaon,Micromax Informatics,privateequity,12031073,1
2015-06-22,skillangels,braingamesplatform,,chennai,Sprout Angels LLP,seedfunding,12031073,1
2015-06-22,vidgyor,videoadvertisementplatform,,bangalore,AngelPrime,seedfunding,500000,1
2015-06-22,banihal,algorithmicmatchmakingplatform,,newdelhi,Dr David Cheriton,seedfunding,12031073,1
2015-06-23,goodservice,mobilechatbasedconciergeservice,,newdelhi,Sequoia Capital,privateequity,1600000,1
2015-06-23,treebo,onlinebudgethotelbookingservice,,bangalore,"Matrix Partners India, SAIF Partners",privateequity,6000000,2
2015-06-23,edukart,onlineeducationmarketplace,,newdelhi,"Holostik Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni",privateequity,1000000,6
2015-06-23,healthians,preventivehealthcareservices,,hyderabad,YouWeCan Ventures,seedfunding,12031073,1
2015-06-24,labinapp,sciencelearningapp,,bangalore,Unitus Seed Fund,seedfunding,12031073,1
2015-06-24,syonacosmetics,beautyandwellnessplatform,,chennai,Chennai Angels,seedfunding,12031073,1
2015-06-24,sigrideducation,onlineeducationplatform,,noida,Oliphans Capital,seedfunding,12031073,1
2015-06-24,indix,saasproductintelligenceplatform,,notspecific,"Nokia Growth Partners, Nexus Venture Partners, Avalon Ventures",privateequity,15000000,3
2015-06-24,theporter,logisticstech,,mumbai,"Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon",privateequity,5500000,4
2015-06-24,retention.ai,appanalyticsplatform,,bangalore,"Mercury Fund, Anshu Sharma, Pratyush Prasanna, Robert Winters & others",seedfunding,500000,4
2015-06-25,fusionmicrofinance,microfinanceplatform,,newdelhi,"Development finance institution Belgian Investment Company, Oikocredit",privateequity,8600000,2
2015-06-25,zinka,freightlogisticsplatform,,bangalore,"Accel Partners, Flipkart",privateequity,6000000,2
2015-06-26,creditmantri,creditmanagementservices,,chennai,"IDG Ventures India, Elevar Equity, Accion Venture Lab",privateequity,2500000,3
2015-06-26,getmypeon,hyperlocalhandymanservices,,mumbai,Undisclosed investors,seedfunding,250000,1
2015-06-29,urbanclap,hyperlocalservicesmarketplace,,newdelhi,"SAIF Partners,  Accel Partners",privateequity,10000000,2
2015-06-29,stayglad,beautyservicesmobilemarketplace,,bangalore,"Tracxn Labs, Sahil Barua",seedfunding,12031073,2
2015-06-29,adwyze,marketing/advertisingautomationplatform,,bangalore,Mape Advisory,seedfunding,1000000,1
2015-06-29,zimmber,hyperlocalhandymanservices,,mumbai,"Naveen Tiwari, Mohit Saxena, Amit Gupta, Piyush Shah, Manish Dugar",seedfunding,400000,5
2015-06-30,buttercups,onlinelingerieplatform,,bangalore,"Kanwaljit Singh, Angie Mahtaney, Manoj Varghese",seedfunding,12031073,3
2015-06-30,railyatri,railwaysinformationmobileapp,,bangalore,"Helion Ventures, Omidiyar Network, Blume Ventures and Ujama",privateequity,12031073,3
2015-06-30,aagaar.com,hyperlocalgrocerydelivery,,gurgaon,Group of Investors,seedfunding,12031073,1
2015-06-30,flatchat,flatrentalmobileapp,,bangalore,Commonfloor,privateequity,2500000,1
2015-06-30,mycfo,wealthmanagementplatform,,mumbai,Sameer Koticha,privateequity,1500000,1
2015-05-01,foodpanda,onlinefooddelivery,,gurgaon,"Goldman Sachs, Rocket Internet",privateequity,100000000,2
2015-05-01,termsheet,fundraisingplatform,,chennai,"Anand Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri",seedfunding,100000,7
2015-05-04,applicate,workforcemanagementsoftware,,bangalore,"Rishi Vasudev, Amit Gupta, Rajiv Nayan",seedfunding,550000,3
2015-05-04,worldartcommunity,onlineartmarketplace,,gurgaon,Viraj Tyagi & others,seedfunding,200000,1
2015-05-04,spoonjoy,onlinefooddelivery,,bangalore,SAIF Partners,seedfunding,1000000,1
2015-05-05,seedschools,affordableeducation,,hyderabad,Acumen Fund,seedfunding,650000,1
2015-05-05,igniscareers,careerdevelopment,,hyderabad,Acumen Fund,seedfunding,250000,1
2015-05-05,squareyards,realestateadvisory,,gurgaon,Undisclosed Investors,privateequity,6000000,1
2015-05-05,fintellix,bankinganalyticsplatform,,bangalore,"IDG Ventures, Sequoia Capital",privateequity,15000000,2
2015-05-05,customer360,customerengagementplatform,,mumbai,Vishwas Patel,seedfunding,12031073,1
2015-05-06,delhivery,ecommercelogistics,,gurgaon,"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",privateequity,85000000,4
2015-05-06,swiggy,onlinefooddelivery,,bangalore,Norwest Venture Partners,privateequity,15000000,1
2015-05-07,uniphore,speechrecognitionsolutions,,chennai,"IDG Ventures, Kris Gopalakrishnan",privateequity,12031073,2
2015-05-07,box8,onlinefooddelivery,,mumbai,Mayfield Ventures,privateequity,3500000,1
2015-05-07,toppr,onlineeducationplatform,,mumbai,"Fidelity Growth Partners India, SAIF Partners,  Helion Ventures",privateequity,10000000,3
2015-05-07,vedantu,onlineeducationplatform,,bangalore,"Accel Partners, Tiger Global Management",privateequity,5000000,2
2015-05-08,buyhatke,onlineproductcomparison,,bangalore,"S.Gopalakrishnan, Beenos",seedfunding,1000000,2
2015-05-08,kleverkid,onlineeducationplatform,,newdelhi,Aarin Capital Partners,seedfunding,12031073,1
2015-05-08,uniken,onlinesecurityplatform,,pune,Exfinity Ventures,privateequity,2000000,1
2015-05-08,opinio,onlinemedicaldiagnostic,,newdelhi,Florida based Angel investor,seedfunding,150000,1
2015-05-08,healthifyme,health&fitnessapp,,bangalore,Micromax Informatics,privateequity,12031073,1
2015-05-12,zapstitch,clouddataintegrationplatform,,bangalore,"Helion Venture Partners, Orios Venture Partners",privateequity,2000000,2
2015-05-12,wassup,mobilelaundrycleaningservice,,chennai,"Arun Chandra Mohan, Praveen Sinha",privateequity,2000000,2
2015-05-12,mobiefit,mobilefitnessapp,,goa,Prototyze,seedfunding,12031073,1
2015-05-12,plancess,onlineeducationplatform,,mumbai,"Rajendra Gogri,  Chandrakant Gogri",seedfunding,2000000,2
2015-05-12,workhorse,service-on-demandmobileapp,,mumbai,Undisclosed Investors,seedfunding,12031073,1
2015-05-13,innovaccer,intelligentdataanalytics,,noida,"Rajan Anandan, Teru Sato, Aneesh Reddy, Venkatesh Valluri",seedfunding,12031073,4
2015-05-13,mycuteoffice,onlineofficerental,,mumbai,Lead Angels,seedfunding,12031073,1
2015-05-14,indianroots.com,lifestyleecommerceportal,,gurgaon,KJS Group,privateequity,5000000,1
2015-05-14,redpolka,onlinefashionaggregator,,mumbai,Undisclosed Investors,seedfunding,250000,1
2015-05-15,venturesity,onlinejobskillsshowcase,,bangalore,"Phanindra Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi",seedfunding,270000,4
2015-05-18,thebetterindia,onlinenewsmedia,,bangalore,Mohandas Pai,seedfunding,12031073,1
2015-05-18,awaazde,enterprisecommunicationplatform,,ahmedabad,Samir Shah,seedfunding,12031073,1
2015-05-19,chaayos,offlineteachain,,newdelhi,Tiger Global Management,privateequity,1000000,1
2015-05-19,akosha,businessmessagingapp,,newdelhi,Sequoia Capital,privateequity,16000000,1
2015-05-19,cooey,healthmobileapp,,bangalore,Subhash Goyal,seedfunding,470000,1
2015-05-19,meetuniv,onlineed-techplatform,,noida,Peesh Venture Capital,seedfunding,1000000,1
2015-05-19,inspirock,onlinetravelplanning,,notspecific,MakeMyTrip Innovation Fund,privateequity,12031073,1
2015-05-19,crown-it,hyperlocalmobilemarketplace,,gurgaon,"Accel Partners, Helion Venture Partners",privateequity,5500000,2
2015-05-19,trucksfirst,truckinglogisticoperations,,gurgaon,SAIF partners,privateequity,10000000,1
2015-05-20,lookup,b2cmessagingapp,,bangalore,Biz Stone,privateequity,3000000,1
2015-05-21,sunterrace,rooftopsolarplants,,newdelhi,Sunergy Investors,privateequity,12031073,1
2015-05-22,nudgespot,customerengagementplatform,,bangalore,"Kae Capital, Anoop Goyal, Mike Shah, VA Sastry",seedfunding,625000,4
2015-05-22,cardekho,onlinecarportal,,jaipur,HDFC Bank,privateequity,12031073,1
2015-05-22,eveningflavors,onlinetablereservation,,bangalore,Sandiep Shrivatsava,seedfunding,500000,1
2015-05-25,razorpay,onlinepaymentgateway,,bangalore,Punit Soni,seedfunding,12031073,1
2015-05-25,zenparent,parentsfocusedwebcontent,,bangalore,i2india Ventures,seedfunding,500000,1
2015-05-25,newgenpayments,paymentssolutionprovider,,newdelhi,Jan Manten,seedfunding,12031073,1
2015-05-26,urbanpro,on-demandservicemarketplace,,bangalore,Nirvana Venture Advisors,privateequity,2000000,1
2015-05-26,goodbox,on-demandbusinessmessaging,,bangalore,Manipal Group,seedfunding,200000,1
2015-05-26,renderlogy,onlinehomedécor,,hyderabad,Astarc Ventures,privateequity,1000000,1
2015-05-27,postman,apiworkflowplatform,,bangalore,Nexus Venture Partners,seedfunding,1000000,1
2015-05-27,casa2inns,affordablehotelbookingonline,,newdelhi,"Accel Partners, Kalaari Capital",privateequity,5000000,2
2015-05-27,fleetrover,logisticsintelligence,,goa,"Tim Chen, Sanjay Venkat",seedfunding,180000,2
2015-05-28,thekarrier,lastmilelogistics,,bangalore,"Sol Primero, Outbox Ventures, Nikunj Jain",seedfunding,240000,3
2015-05-28,zoomcar,self-drivencarrental,,bangalore,Sequoia Capital,privateequity,5000000,1
2015-05-28,truweight,weightmanagementservice,,hyderabad,Kalaari Capital,privateequity,12031073,1
2015-05-30,atherenergy,electricscootermanufacturer,,bangalore,Tiger Global,privateequity,12000000,1
